Date,Exchange Rate
2011/01/01,1138.9
2011/01/02,1138.9
2011/01/03,1138.9
2011/01/04,1127.5
2011/01/05,1122.3
2011/01/06,1125.0
2011/01/07,1123.1
2011/01/08,
2011/01/09,
2011/01/10,1122.1
2011/01/11,1120.6
2011/01/12,1126.2
2011/01/13,1120.0
2011/01/14,1112.2
2011/01/15,
2011/01/16,
2011/01/17,1114.7
2011/01/18,1114.7
2011/01/19,1116.8
2011/01/20,1112.5
2011/01/21,1118.2
2011/01/22,
2011/01/23,
2011/01/24,1122.0
2011/01/25,1120.3
2011/01/26,1117.6
2011/01/27,1118.2
2011/01/28,1114.3
2011/01/29,
2011/01/30,
2011/01/31,1114.3
2011/02/01,1122.7
2011/02/02,
2011/02/03,
2011/02/04,
2011/02/05,
2011/02/06,
2011/02/07,1116.7
2011/02/08,1107.0
2011/02/09,1104.4
2011/02/10,1104.8
2011/02/11,1112.9
2011/02/12,
2011/02/13,
2011/02/14,1120.7
2011/02/15,1123.9
2011/02/16,1122.5
2011/02/17,1120.7
2011/02/18,1116.2
2011/02/19,
2011/02/20,
2011/02/21,1113.0
2011/02/22,1116.4
2011/02/23,1125.9
2011/02/24,1125.8
2011/02/25,1126.9
2011/02/26,
2011/02/27,
2011/02/28,1127.9
2011/03/01,
2011/03/02,1128.8
2011/03/03,1128.4
2011/03/04,1122.6
2011/03/05,
2011/03/06,
2011/03/07,1116.2
2011/03/08,1117.9
2011/03/09,1117.4
2011/03/10,1115.2
2011/03/11,1118.4
2011/03/12,
2011/03/13,
2011/03/14,1124.5
2011/03/15,1129.8
2011/03/16,1131.3
2011/03/17,1132.8
2011/03/18,1137.6
2011/03/19,
2011/03/20,
2011/03/21,1128.3
2011/03/22,1125.9
2011/03/23,1121.7
2011/03/24,1123.7
2011/03/25,1122.8
2011/03/26,
2011/03/27,
2011/03/28,1114.5
2011/03/29,1114.2
2011/03/30,1114.6
2011/03/31,1107.2
2011/04/01,1100.1
2011/04/02,
2011/04/03,
2011/04/04,1094.6
2011/04/05,1086.9
2011/04/06,1089.7
2011/04/07,1085.5
2011/04/08,1088.0
2011/04/09,
2011/04/10,
2011/04/11,1085.4
2011/04/12,1084.4
2011/04/13,1091.7
2011/04/14,1092.5
2011/04/15,1089.4
2011/04/16,
2011/04/17,
2011/04/18,1087.9
2011/04/19,1089.9
2011/04/20,1092.8
2011/04/21,1083.7
2011/04/22,1080.1
2011/04/23,
2011/04/24,
2011/04/25,1081.8
2011/04/26,1081.5
2011/04/27,1085.5
2011/04/28,1079.9
2011/04/29,1072.3
2011/04/30,
2011/05/01,
2011/05/02,1073.3
2011/05/03,1066.8
2011/05/04,1070.2
2011/05/05,
2011/05/06,1074.6
2011/05/07,
2011/05/08,
2011/05/09,1085.0
2011/05/10,
2011/05/11,1079.9
2011/05/12,1074.9
2011/05/13,1082.7
2011/05/14,
2011/05/15,
2011/05/16,1088.9
2011/05/17,1092.8
2011/05/18,1091.4
2011/05/19,1086.7
2011/05/20,1084.7
2011/05/21,
2011/05/22,
2011/05/23,1082.7
2011/05/24,1091.7
2011/05/25,1094.8
2011/05/26,1096.3
2011/05/27,1090.5
2011/05/28,
2011/05/29,
2011/05/30,1082.2
2011/05/31,1080.6
2011/06/01,1076.9
2011/06/02,1076.4
2011/06/03,1080.4
2011/06/04,
2011/06/05,
2011/06/06,
2011/06/07,1077.5
2011/06/08,1080.6
2011/06/09,1081.5
2011/06/10,1083.1
2011/06/11,
2011/06/12,
2011/06/13,1081.2
2011/06/14,1085.9
2011/06/15,1083.5
2011/06/16,1082.5
2011/06/17,1088.9
2011/06/18,
2011/06/19,
2011/06/20,1087.2
2011/06/21,1083.2
2011/06/22,1081.7
2011/06/23,1075.0
2011/06/24,1076.7
2011/06/25,
2011/06/26,
2011/06/27,1077.9
2011/06/28,1086.7
2011/06/29,1081.8
2011/06/30,1078.1
2011/07/01,1070.1
2011/07/02,
2011/07/03,
2011/07/04,1066.4
2011/07/05,1063.8
2011/07/06,1065.6
2011/07/07,1064.9
2011/07/08,1064.3
2011/07/09,
2011/07/10,
2011/07/11,1058.4
2011/07/12,1059.7
2011/07/13,1066.2
2011/07/14,1063.2
2011/07/15,1056.7
2011/07/16,
2011/07/17,
2011/07/18,1057.3
2011/07/19,1061.2
2011/07/20,1059.7
2011/07/21,1055.3
2011/07/22,1055.3
2011/07/23,
2011/07/24,
2011/07/25,1051.2
2011/07/26,1054.5
2011/07/27,1052.9
2011/07/28,1050.2
2011/07/29,1052.6
2011/07/30,
2011/07/31,
2011/08/01,1053.1
2011/08/02,1049.5
2011/08/03,1051.3
2011/08/04,1058.6
2011/08/05,1058.5
2011/08/06,
2011/08/07,
2011/08/08,1069.4
2011/08/09,1073.5
2011/08/10,1092.2
2011/08/11,1080.4
2011/08/12,1085.7
2011/08/13,
2011/08/14,
2011/08/15,
2011/08/16,1078.7
2011/08/17,1070.0
2011/08/18,1072.7
2011/08/19,1072.3
2011/08/20,
2011/08/21,
2011/08/22,1082.9
2011/08/23,1083.4
2011/08/24,1081.0
2011/08/25,1079.0
2011/08/26,1085.3
2011/08/27,
2011/08/28,
2011/08/29,1084.5
2011/08/30,1076.0
2011/08/31,1071.7
2011/09/01,1070.4
2011/09/02,1063.0
2011/09/03,
2011/09/04,
2011/09/05,1062.7
2011/09/06,1068.3
2011/09/07,1071.8
2011/09/08,1071.7
2011/09/09,1072.8
2011/09/10,
2011/09/11,
2011/09/12,
2011/09/13,
2011/09/14,1076.0
2011/09/15,1100.4
2011/09/16,1108.1
2011/09/17,
2011/09/18,
2011/09/19,1106.9
2011/09/20,1122.3
2011/09/21,1150.6
2011/09/22,1147.2
2011/09/23,1177.5
2011/09/24,
2011/09/25,
2011/09/26,1186.0
2011/09/27,1184.6
2011/09/28,1179.7
2011/09/29,1172.7
2011/09/30,1179.5
2011/10/01,
2011/10/02,
2011/10/03,
2011/10/04,1178.1
2011/10/05,1199.5
2011/10/06,1192.4
2011/10/07,1186.6
2011/10/08,
2011/10/09,
2011/10/10,1179.9
2011/10/11,1173.0
2011/10/12,1164.2
2011/10/13,1172.4
2011/10/14,1158.0
2011/10/15,
2011/10/16,
2011/10/17,1160.3
2011/10/18,1145.7
2011/10/19,1147.1
2011/10/20,1137.7
2011/10/21,1139.5
2011/10/22,
2011/10/23,
2011/10/24,1149.5
2011/10/25,1137.7
2011/10/26,1127.9
2011/10/27,1130.4
2011/10/28,1124.5
2011/10/29,
2011/10/30,
2011/10/31,1104.5
2011/11/01,1105.2
2011/11/02,1113.9
2011/11/03,1126.2
2011/11/04,1131.5
2011/11/05,
2011/11/06,
2011/11/07,1112.6
2011/11/08,1115.0
2011/11/09,1116.3
2011/11/10,1115.7
2011/11/11,1134.3
2011/11/12,
2011/11/13,
2011/11/14,1127.3
2011/11/15,1120.6
2011/11/16,1126.2
2011/11/17,1134.5
2011/11/18,1137.6
2011/11/19,
2011/11/20,
2011/11/21,1136.4
2011/11/22,1139.6
2011/11/23,1146.6
2011/11/24,1149.2
2011/11/25,1157.1
2011/11/26,
2011/11/27,
2011/11/28,1159.9
2011/11/29,1154.9
2011/11/30,1150.3
2011/12/01,1140.6
2011/12/02,1127.2
2011/12/03,
2011/12/04,
2011/12/05,1127.7
2011/12/06,1130.3
2011/12/07,1131.2
2011/12/08,1126.8
2011/12/09,1130.9
2011/12/10,
2011/12/11,
2011/12/12,1142.3
2011/12/13,1145.0
2011/12/14,1155.4
2011/12/15,1158.5
2011/12/16,1161.4
2011/12/17,
2011/12/18,
2011/12/19,1156.5
2011/12/20,1169.5
2011/12/21,1167.1
2011/12/22,1150.9
2011/12/23,1156.2
2011/12/24,
2011/12/25,
2011/12/26,1149.4
2011/12/27,1150.0
2011/12/28,1156.4
2011/12/29,1157.4
2011/12/30,1153.3
2011/12/31,
2012/01/01,
2012/01/02,1153.3
2012/01/03,1155.5
2012/01/04,1150.9
2012/01/05,1147.4
2012/01/06,1150.3
2012/01/07,
2012/01/08,
2012/01/09,1158.4
2012/01/10,1164.3
2012/01/11,1156.2
2012/01/12,1159.4
2012/01/13,1158.8
2012/01/14,
2012/01/15,
2012/01/16,1150.6
2012/01/17,1154.0
2012/01/18,1147.0
2012/01/19,1143.1
2012/01/20,1136.4
2012/01/21,
2012/01/22,
2012/01/23,
2012/01/24,
2012/01/25,1134.7
2012/01/26,1126.3
2012/01/27,1121.6
2012/01/28,
2012/01/29,
2012/01/30,1123.8
2012/01/31,1125.0
2012/02/01,1125.8
2012/02/02,1126.4
2012/02/03,1118.5
2012/02/04,
2012/02/05,
2012/02/06,1118.9
2012/02/07,1119.9
2012/02/08,1121.5
2012/02/09,1116.7
2012/02/10,1118.1
2012/02/11,
2012/02/12,
2012/02/13,1121.2
2012/02/14,1123.2
2012/02/15,1123.6
2012/02/16,1123.1
2012/02/17,1127.8
2012/02/18,
2012/02/19,
2012/02/20,1124.4
2012/02/21,1122.7
2012/02/22,1124.3
2012/02/23,1126.3
2012/02/24,1128.3
2012/02/25,
2012/02/26,
2012/02/27,1124.7
2012/02/28,1128.4
2012/02/29,1126.5
2012/03/01,
2012/03/02,1120.1
2012/03/03,
2012/03/04,
2012/03/05,1114.5
2012/03/06,1118.4
2012/03/07,1120.3
2012/03/08,1126.4
2012/03/09,1119.8
2012/03/10,
2012/03/11,
2012/03/12,1116.1
2012/03/13,1122.1
2012/03/14,1121.5
2012/03/15,1123.8
2012/03/16,1129.1
2012/03/17,
2012/03/18,
2012/03/19,1124.4
2012/03/20,1123.0
2012/03/21,1123.1
2012/03/22,1127.4
2012/03/23,1130.3
2012/03/24,
2012/03/25,
2012/03/26,1133.8
2012/03/27,1138.1
2012/03/28,1136.8
2012/03/29,1137.2
2012/03/30,1137.8
2012/03/31,
2012/04/01,
2012/04/02,1134.2
2012/04/03,1128.1
2012/04/04,1123.4
2012/04/05,1127.8
2012/04/06,1129.5
2012/04/07,
2012/04/08,
2012/04/09,1130.7
2012/04/10,1137.6
2012/04/11,
2012/04/12,1137.9
2012/04/13,1142.3
2012/04/14,
2012/04/15,
2012/04/16,1134.1
2012/04/17,1137.7
2012/04/18,1138.9
2012/04/19,1136.6
2012/04/20,1140.5
2012/04/21,
2012/04/22,
2012/04/23,1140.2
2012/04/24,1138.9
2012/04/25,1141.2
2012/04/26,1139.4
2012/04/27,1137.8
2012/04/28,
2012/04/29,
2012/04/30,1134.2
2012/05/01,
2012/05/02,1131.6
2012/05/03,1126.9
2012/05/04,1130.0
2012/05/05,
2012/05/06,
2012/05/07,1131.5
2012/05/08,1138.9
2012/05/09,1135.7
2012/05/10,1140.0
2012/05/11,1142.5
2012/05/12,
2012/05/13,
2012/05/14,1145.2
2012/05/15,1148.7
2012/05/16,1154.1
2012/05/17,1161.9
2012/05/18,1163.2
2012/05/19,
2012/05/20,
2012/05/21,1173.1
2012/05/22,1166.7
2012/05/23,1163.9
2012/05/24,1171.7
2012/05/25,1177.2
2012/05/26,
2012/05/27,
2012/05/28,
2012/05/29,1180.4
2012/05/30,1178.6
2012/05/31,1177.8
2012/06/01,1181.6
2012/06/02,
2012/06/03,
2012/06/04,1180.3
2012/06/05,1181.8
2012/06/06,
2012/06/07,1178.4
2012/06/08,1170.7
2012/06/09,
2012/06/10,
2012/06/11,1173.0
2012/06/12,1167.0
2012/06/13,1170.5
2012/06/14,1167.8
2012/06/15,1166.8
2012/06/16,
2012/06/17,
2012/06/18,1164.0
2012/06/19,1158.4
2012/06/20,1158.2
2012/06/21,1152.7
2012/06/22,1150.1
2012/06/23,
2012/06/24,
2012/06/25,1157.2
2012/06/26,1160.8
2012/06/27,1159.9
2012/06/28,1157.1
2012/06/29,1153.8
2012/06/30,
2012/07/01,
2012/07/02,1151.9
2012/07/03,1143.7
2012/07/04,1141.6
2012/07/05,1135.3
2012/07/06,1136.5
2012/07/07,
2012/07/08,
2012/07/09,1138.4
2012/07/10,1142.4
2012/07/11,1143.1
2012/07/12,1144.1
2012/07/13,1145.8
2012/07/14,
2012/07/15,
2012/07/16,1151.4
2012/07/17,1147.6
2012/07/18,1143.5
2012/07/19,1140.2
2012/07/20,1138.6
2012/07/21,
2012/07/22,
2012/07/23,1140.7
2012/07/24,1146.9
2012/07/25,1148.1
2012/07/26,1150.9
2012/07/27,1147.2
2012/07/28,
2012/07/29,
2012/07/30,1139.9
2012/07/31,1136.2
2012/08/01,1133.2
2012/08/02,1127.6
2012/08/03,1130.4
2012/08/04,
2012/08/05,
2012/08/06,1135.6
2012/08/07,1126.5
2012/08/08,1127.3
2012/08/09,1128.0
2012/08/10,1126.2
2012/08/11,
2012/08/12,
2012/08/13,1128.1
2012/08/14,1131.2
2012/08/15,
2012/08/16,1129.3
2012/08/17,1133.1
2012/08/18,
2012/08/19,
2012/08/20,1133.3
2012/08/21,1135.5
2012/08/22,1132.5
2012/08/23,1133.5
2012/08/24,1130.8
2012/08/25,
2012/08/26,
2012/08/27,1133.7
2012/08/28,1135.6
2012/08/29,1137.2
2012/08/30,1134.0
2012/08/31,1134.6
2012/09/01,
2012/09/02,
2012/09/03,1134.4
2012/09/04,1131.8
2012/09/05,1131.8
2012/09/06,1135.0
2012/09/07,1134.6
2012/09/08,
2012/09/09,
2012/09/10,1130.5
2012/09/11,1128.6
2012/09/12,1129.3
2012/09/13,1126.2
2012/09/14,1127.8
2012/09/15,
2012/09/16,
2012/09/17,1120.4
2012/09/18,1115.0
2012/09/19,1117.7
2012/09/20,1117.1
2012/09/21,1118.2
2012/09/22,
2012/09/23,
2012/09/24,1119.4
2012/09/25,1119.8
2012/09/26,1118.6
2012/09/27,1120.7
2012/09/28,1118.6
2012/09/29,
2012/09/30,
2012/10/01,
2012/10/02,1112.9
2012/10/03,
2012/10/04,1112.7
2012/10/05,1113.3
2012/10/06,
2012/10/07,
2012/10/08,1110.6
2012/10/09,1111.3
2012/10/10,1110.6
2012/10/11,1114.3
2012/10/12,1115.4
2012/10/13,
2012/10/14,
2012/10/15,1111.1
2012/10/16,1112.1
2012/10/17,1107.1
2012/10/18,1105.0
2012/10/19,1104.8
2012/10/20,
2012/10/21,
2012/10/22,1105.3
2012/10/23,1105.1
2012/10/24,1102.3
2012/10/25,1103.7
2012/10/26,1101.4
2012/10/27,
2012/10/28,
2012/10/29,1096.5
2012/10/30,1095.9
2012/10/31,1094.1
2012/11/01,1090.6
2012/11/02,1090.9
2012/11/03,
2012/11/04,
2012/11/05,1091.2
2012/11/06,1091.7
2012/11/07,1091.5
2012/11/08,1087.1
2012/11/09,1088.2
2012/11/10,
2012/11/11,
2012/11/12,1089.6
2012/11/13,1088.4
2012/11/14,1090.3
2012/11/15,1087.3
2012/11/16,1086.7
2012/11/17,
2012/11/18,
2012/11/19,1089.3
2012/11/20,1086.9
2012/11/21,1083.0
2012/11/22,1083.2
2012/11/23,1084.1
2012/11/24,
2012/11/25,
2012/11/26,1086.3
2012/11/27,1084.9
2012/11/28,1084.1
2012/11/29,1085.4
2012/11/30,1084.7
2012/12/01,
2012/12/02,
2012/12/03,1083.2
2012/12/04,1083.5
2012/12/05,1083.7
2012/12/06,1082.5
2012/12/07,1082.7
2012/12/08,
2012/12/09,
2012/12/10,1082.6
2012/12/11,1079.4
2012/12/12,1077.3
2012/12/13,1075.7
2012/12/14,1072.3
2012/12/15,
2012/12/16,
2012/12/17,1073.9
2012/12/18,1072.9
2012/12/19,
2012/12/20,1071.8
2012/12/21,1073.4
2012/12/22,
2012/12/23,
2012/12/24,1075.4
2012/12/25,
2012/12/26,1074.8
2012/12/27,1073.8
2012/12/28,1072.5
2012/12/29,
2012/12/30,
2012/12/31,1071.1
2013/01/01,
2013/01/02,1071.1
2013/01/03,1064.7
2013/01/04,1063.8
2013/01/05,
2013/01/06,
2013/01/07,1064.1
2013/01/08,1063.4
2013/01/09,1063.2
2013/01/10,1062.1
2013/01/11,1061.0
2013/01/12,
2013/01/13,
2013/01/14,1056.5
2013/01/15,1056.1
2013/01/16,1055.4
2013/01/17,1058.9
2013/01/18,1058.2
2013/01/19,
2013/01/20,
2013/01/21,1056.1
2013/01/22,1060.0
2013/01/23,1064.4
2013/01/24,1065.4
2013/01/25,1068.4
2013/01/26,
2013/01/27,
2013/01/28,1071.8
2013/01/29,1082.5
2013/01/30,1088.0
2013/01/31,1082.7
2013/02/01,1088.9
2013/02/02,
2013/02/03,
2013/02/04,1092.9
2013/02/05,1089.0
2013/02/06,1086.8
2013/02/07,1088.8
2013/02/08,1089.3
2013/02/09,
2013/02/10,
2013/02/11,
2013/02/12,1093.8
2013/02/13,1094.2
2013/02/14,1086.4
2013/02/15,1084.7
2013/02/16,
2013/02/17,
2013/02/18,1079.0
2013/02/19,1082.6
2013/02/20,1081.4
2013/02/21,1077.8
2013/02/22,1084.1
2013/02/23,
2013/02/24,
2013/02/25,1086.4
2013/02/26,1087.4
2013/02/27,1088.0
2013/02/28,1085.4
2013/03/01,
2013/03/02,
2013/03/03,
2013/03/04,1081.9
2013/03/05,1091.4
2013/03/06,1087.0
2013/03/07,1083.6
2013/03/08,1086.4
2013/03/09,
2013/03/10,
2013/03/11,1090.3
2013/03/12,1098.3
2013/03/13,1095.0
2013/03/14,1097.5
2013/03/15,1105.0
2013/03/16,
2013/03/17,
2013/03/18,1109.9
2013/03/19,1114.8
2013/03/20,1110.2
2013/03/21,1117.5
2013/03/22,1116.2
2013/03/23,
2013/03/24,
2013/03/25,1117.2
2013/03/26,1112.5
2013/03/27,1107.9
2013/03/28,1109.2
2013/03/29,1112.1
2013/03/30,
2013/03/31,
2013/04/01,1112.5
2013/04/02,1115.5
2013/04/03,1112.8
2013/04/04,1120.6
2013/04/05,1123.8
2013/04/06,
2013/04/07,
2013/04/08,1127.1
2013/04/09,1138.3
2013/04/10,1138.9
2013/04/11,1138.3
2013/04/12,1129.0
2013/04/13,
2013/04/14,
2013/04/15,1131.1
2013/04/16,1124.7
2013/04/17,1119.6
2013/04/18,1115.3
2013/04/19,1122.0
2013/04/20,
2013/04/21,
2013/04/22,1118.5
2013/04/23,1121.7
2013/04/24,1120.2
2013/04/25,1119.2
2013/04/26,1113.9
2013/04/27,
2013/04/28,
2013/04/29,1109.2
2013/04/30,1108.1
2013/05/01,
2013/05/02,1102.2
2013/05/03,1099.7
2013/05/04,
2013/05/05,
2013/05/06,1099.9
2013/05/07,1094.0
2013/05/08,1094.0
2013/05/09,1087.7
2013/05/10,1087.0
2013/05/11,
2013/05/12,
2013/05/13,1102.6
2013/05/14,1114.6
2013/05/15,1109.4
2013/05/16,1113.6
2013/05/17,
2013/05/18,
2013/05/19,
2013/05/20,1114.3
2013/05/21,1118.1
2013/05/22,1112.9
2013/05/23,1112.4
2013/05/24,1123.7
2013/05/25,
2013/05/26,
2013/05/27,1128.0
2013/05/28,1125.1
2013/05/29,1125.5
2013/05/30,1131.0
2013/05/31,1128.3
2013/06/01,
2013/06/02,
2013/06/03,1126.6
2013/06/04,1128.1
2013/06/05,1121.8
2013/06/06,
2013/06/07,1119.2
2013/06/08,
2013/06/09,
2013/06/10,1111.4
2013/06/11,1123.6
2013/06/12,1133.7
2013/06/13,1131.2
2013/06/14,1134.8
2013/06/15,
2013/06/16,
2013/06/17,1128.2
2013/06/18,1128.0
2013/06/19,1129.9
2013/06/20,1133.0
2013/06/21,1144.6
2013/06/22,
2013/06/23,
2013/06/24,1155.6
2013/06/25,1157.1
2013/06/26,1159.1
2013/06/27,1153.4
2013/06/28,1149.7
2013/06/29,
2013/06/30,
2013/07/01,1145.3
2013/07/02,1136.9
2013/07/03,1132.9
2013/07/04,1140.6
2013/07/05,1140.2
2013/07/06,
2013/07/07,
2013/07/08,1141.7
2013/07/09,1151.4
2013/07/10,1144.7
2013/07/11,1138.8
2013/07/12,1124.9
2013/07/13,
2013/07/14,
2013/07/15,1122.3
2013/07/16,1122.6
2013/07/17,1119.0
2013/07/18,1118.1
2013/07/19,1122.3
2013/07/20,
2013/07/21,
2013/07/22,1123.5
2013/07/23,1118.5
2013/07/24,1116.5
2013/07/25,1114.1
2013/07/26,1117.3
2013/07/27,
2013/07/28,
2013/07/29,1111.7
2013/07/30,1109.4
2013/07/31,1113.6
2013/08/01,1119.6
2013/08/02,1121.4
2013/08/03,
2013/08/04,
2013/08/05,1125.4
2013/08/06,1116.3
2013/08/07,1114.2
2013/08/08,1117.3
2013/08/09,1113.6
2013/08/10,
2013/08/11,
2013/08/12,1111.8
2013/08/13,1113.0
2013/08/14,1116.5
2013/08/15,
2013/08/16,1119.5
2013/08/17,
2013/08/18,
2013/08/19,1115.0
2013/08/20,1113.7
2013/08/21,1121.9
2013/08/22,1118.1
2013/08/23,1124.3
2013/08/24,
2013/08/25,
2013/08/26,1118.2
2013/08/27,1113.0
2013/08/28,1115.8
2013/08/29,1117.0
2013/08/30,1110.9
2013/08/31,
2013/09/01,
2013/09/02,1109.6
2013/09/03,1104.1
2013/09/04,1095.9
2013/09/05,1099.8
2013/09/06,1093.8
2013/09/07,
2013/09/08,
2013/09/09,1095.4
2013/09/10,1088.2
2013/09/11,1084.9
2013/09/12,1087.1
2013/09/13,1083.2
2013/09/14,
2013/09/15,
2013/09/16,1085.3
2013/09/17,1082.2
2013/09/18,
2013/09/19,
2013/09/20,
2013/09/21,
2013/09/22,
2013/09/23,1085.2
2013/09/24,1075.9
2013/09/25,1074.9
2013/09/26,1076.8
2013/09/27,1074.4
2013/09/28,
2013/09/29,
2013/09/30,1075.6
2013/10/01,1075.2
2013/10/02,1074.5
2013/10/03,
2013/10/04,1074.6
2013/10/05,
2013/10/06,
2013/10/07,1071.6
2013/10/08,1070.5
2013/10/09,
2013/10/10,1073.6
2013/10/11,1075.7
2013/10/12,
2013/10/13,
2013/10/14,1070.5
2013/10/15,1072.3
2013/10/16,1067.9
2013/10/17,1067.1
2013/10/18,1064.4
2013/10/19,
2013/10/20,
2013/10/21,1061.4
2013/10/22,1062.0
2013/10/23,1061.7
2013/10/24,1056.5
2013/10/25,1057.2
2013/10/26,
2013/10/27,
2013/10/28,1062.3
2013/10/29,1061.4
2013/10/30,1060.9
2013/10/31,1061.4
2013/11/01,1059.9
2013/11/02,
2013/11/03,
2013/11/04,1062.6
2013/11/05,1062.1
2013/11/06,1062.0
2013/11/07,1062.0
2013/11/08,1060.7
2013/11/09,
2013/11/10,
2013/11/11,1063.5
2013/11/12,1068.5
2013/11/13,1070.9
2013/11/14,1072.9
2013/11/15,1067.3
2013/11/16,
2013/11/17,
2013/11/18,1066.7
2013/11/19,1060.7
2013/11/20,1055.8
2013/11/21,1056.3
2013/11/22,1061.9
2013/11/23,
2013/11/24,
2013/11/25,1061.6
2013/11/26,1060.6
2013/11/27,1060.3
2013/11/28,1060.9
2013/11/29,1062.1
2013/11/30,
2013/12/01,
2013/12/02,1058.9
2013/12/03,1057.7
2013/12/04,1061.3
2013/12/05,1061.2
2013/12/06,1060.7
2013/12/07,
2013/12/08,
2013/12/09,1058.2
2013/12/10,1053.1
2013/12/11,1052.5
2013/12/12,1051.9
2013/12/13,1053.5
2013/12/14,
2013/12/15,
2013/12/16,1053.1
2013/12/17,1052.6
2013/12/18,1051.5
2013/12/19,1052.1
2013/12/20,1058.1
2013/12/21,
2013/12/22,
2013/12/23,1061.9
2013/12/24,1061.0
2013/12/25,
2013/12/26,1060.4
2013/12/27,1059.4
2013/12/28,
2013/12/29,
2013/12/30,1055.6
2013/12/31,1055.3
2014/01/01,
2014/01/02,1055.3
2014/01/03,1050.4
2014/01/04,
2014/01/05,
2014/01/06,1054.1
2014/01/07,1062.2
2014/01/08,1067.9
2014/01/09,1066.0
2014/01/10,1064.8
2014/01/11,
2014/01/12,
2014/01/13,1062.8
2014/01/14,1056.5
2014/01/15,1058.4
2014/01/16,1062.5
2014/01/17,1064.2
2014/01/18,
2014/01/19,
2014/01/20,1061.0
2014/01/21,1063.9
2014/01/22,1064.2
2014/01/23,1068.4
2014/01/24,1071.9
2014/01/25,
2014/01/26,
2014/01/27,1077.2
2014/01/28,1084.1
2014/01/29,1079.2
2014/01/30,
2014/01/31,
2014/02/01,
2014/02/02,
2014/02/03,1071.1
2014/02/04,1082.2
2014/02/05,1086.1
2014/02/06,1079.5
2014/02/07,1076.4
2014/02/08,
2014/02/09,
2014/02/10,1075.1
2014/02/11,1071.9
2014/02/12,1072.0
2014/02/13,1064.7
2014/02/14,1063.9
2014/02/15,
2014/02/16,
2014/02/17,1061.9
2014/02/18,1060.5
2014/02/19,1064.1
2014/02/20,1067.1
2014/02/21,1071.9
2014/02/22,
2014/02/23,
2014/02/24,1073.1
2014/02/25,1076.3
2014/02/26,1070.6
2014/02/27,1069.9
2014/02/28,1067.7
2014/03/01,
2014/03/02,
2014/03/03,1066.2
2014/03/04,1071.9
2014/03/05,1072.0
2014/03/06,1070.6
2014/03/07,1067.4
2014/03/08,
2014/03/09,
2014/03/10,1062.6
2014/03/11,1065.9
2014/03/12,1064.8
2014/03/13,1069.2
2014/03/14,1067.4
2014/03/15,
2014/03/16,
2014/03/17,1072.0
2014/03/18,1069.9
2014/03/19,1067.9
2014/03/20,1070.7
2014/03/21,1075.3
2014/03/22,
2014/03/23,
2014/03/24,1080.3
2014/03/25,1079.7
2014/03/26,1078.2
2014/03/27,1075.0
2014/03/28,1072.8
2014/03/29,
2014/03/30,
2014/03/31,1068.8
2014/04/01,1066.1
2014/04/02,1060.5
2014/04/03,1057.0
2014/04/04,1058.1
2014/04/05,
2014/04/06,
2014/04/07,1056.1
2014/04/08,1053.4
2014/04/09,1053.6
2014/04/10,1043.2
2014/04/11,1036.0
2014/04/12,
2014/04/13,
2014/04/14,1037.5
2014/04/15,1038.9
2014/04/16,1041.2
2014/04/17,1041.3
2014/04/18,1037.1
2014/04/19,
2014/04/20,
2014/04/21,1037.2
2014/04/22,1037.9
2014/04/23,1039.6
2014/04/24,1039.5
2014/04/25,1038.3
2014/04/26,
2014/04/27,
2014/04/28,1038.9
2014/04/29,1037.1
2014/04/30,1031.7
2014/05/01,
2014/05/02,1032.2
2014/05/03,
2014/05/04,
2014/05/05,
2014/05/06,
2014/05/07,1031.2
2014/05/08,1025.6
2014/05/09,1023.5
2014/05/10,
2014/05/11,
2014/05/12,1023.0
2014/05/13,1025.0
2014/05/14,1022.9
2014/05/15,1024.6
2014/05/16,1026.5
2014/05/17,
2014/05/18,
2014/05/19,1025.8
2014/05/20,1022.7
2014/05/21,1024.1
2014/05/22,1026.7
2014/05/23,1025.2
2014/05/24,
2014/05/25,
2014/05/26,1024.3
2014/05/27,1023.9
2014/05/28,1023.4
2014/05/29,1022.6
2014/05/30,1021.6
2014/05/31,
2014/06/01,
2014/06/02,1020.4
2014/06/03,1023.6
2014/06/04,
2014/06/05,1024.3
2014/06/06,
2014/06/07,
2014/06/08,
2014/06/09,1022.6
2014/06/10,1017.4
2014/06/11,1016.5
2014/06/12,1016.5
2014/06/13,1017.5
2014/06/14,
2014/06/15,
2014/06/16,1018.0
2014/06/17,1019.5
2014/06/18,1022.1
2014/06/19,1023.1
2014/06/20,1018.3
2014/06/21,
2014/06/22,
2014/06/23,1019.6
2014/06/24,1018.4
2014/06/25,1018.0
2014/06/26,1020.6
2014/06/27,1017.0
2014/06/28,
2014/06/29,
2014/06/30,1014.4
2014/07/01,1012.1
2014/07/02,1011.8
2014/07/03,1009.8
2014/07/04,1009.6
2014/07/05,
2014/07/06,
2014/07/07,1008.9
2014/07/08,1009.9
2014/07/09,1011.2
2014/07/10,1012.2
2014/07/11,1011.9
2014/07/12,
2014/07/13,
2014/07/14,1018.0
2014/07/15,1018.5
2014/07/16,1023.7
2014/07/17,1032.7
2014/07/18,1029.6
2014/07/19,
2014/07/20,
2014/07/21,1031.9
2014/07/22,1027.5
2014/07/23,1024.6
2014/07/24,1022.8
2014/07/25,1028.0
2014/07/26,
2014/07/27,
